Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	Seeding density	Replicate	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	GR_AOC	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50029	MCF7	10099	Nilotinib	312.5	10	Inf	1.05	-0.044806	flat fit: x = Einf	-2.4981	Inf	1.05	0	Inf	1.05	-0.042342	flat fit: x = Einf	-0.91837	Inf	1.05	0
50029	MCF7	10099	Nilotinib	625	10	Inf	0.52619	0.017455	flat fit: x = Einf	0.36031	Inf	0.52619	0	Inf	0.5507	0.016595	flat fit: x = Einf	0.35158	Inf	0.5507	0
50029	MCF7	10099	Nilotinib	1250	10	Inf	0.4669	0.037351	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94025	5.3818	0.51843	4.9987	Inf	0.48122	0.033186	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92233	5.386	0.54716	4.9989
50029	MCF7	10099	Nilotinib	2500	10	6.6038	0.35574	0.085795	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98606	4.8647	0.39153	5	6.2994	0.28301	0.090734	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97809	5.0209	0.33918	5
50029	MCF7	10099	Nilotinib	5000	10	7.0822	0.42509	0.10018	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98273	4.6275	0.44045	5	5.8021	0.21694	0.11669	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98484	5.0783	0.24319	5
50029	MCF7	10102	Taxol	156.25	10	0.011831	0.34338	0.36677	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93777	0.0039286	0.40117	1.4706	0.010151	0.17944	0.42475	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92236	0.0054713	0.26887	1.2484
50029	MCF7	10102	Taxol	312.5	10	0.0025152	0.37912	0.44896	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98751	0.0016143	0.38161	3.2485	0.0024383	0.31647	0.49029	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98491	0.0017807	0.31673	3.1935
50029	MCF7	10102	Taxol	625	10	0.0032262	0.28307	0.47954	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97757	0.001999	0.31885	2.1212	0.0037689	0.18218	0.52151	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96744	0.0025722	0.22901	1.6034
50029	MCF7	10102	Taxol	1250	10	0.0056302	0.27204	0.45486	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99368	0.0033996	0.29269	1.7451	0.0065487	0.1932	0.47903	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99484	0.0045103	0.21938	1.549
50029	MCF7	10102	Taxol	2500	10	0.0081444	0.29224	0.43079	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99013	0.0044928	0.29937	1.5351	0.00774	0.18147	0.47945	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99235	0.0055118	0.19025	1.4104
50029	MCF7	10102	Taxol	5000	10	0.033866	0.43259	0.29811	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97948	0.0074077	0.45527	1.5883	0.014475	0.226	0.37981	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97451	0.0092355	0.2639	1.6699
50029	MCF7	10135	Linsitinib	156.25	10	Inf	0.5783	0.03569	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88946	4.6073	0.58614	1.6763	9.0102	0.24344	0.087121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93114	8.7921	0.01495	1.239
50029	MCF7	10135	Linsitinib	312.5	10	Inf	0.54942	0.10508	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93835	0.99779	0.62466	5	1.3492	0.24821	0.187	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95196	1.0201	0.37645	5
50029	MCF7	10135	Linsitinib	625	10	Inf	0.46201	0.10151	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96551	1.9384	0.50277	2.4667	2.4716	0.11741	0.17994	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97955	2.0393	0.18464	2.3974
50029	MCF7	10135	Linsitinib	1250	10	Inf	0.48106	0.14888	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97495	0.82805	0.5256	2.4434	1.617	0.30721	0.19755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97952	0.88577	0.37107	2.2518
50029	MCF7	10135	Linsitinib	2500	10	Inf	0.46123	0.17367	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97377	0.77452	0.51425	4.6751	1.1554	0.32753	0.21291	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97481	0.79037	0.40313	4.3222
50029	MCF7	10135	Linsitinib	5000	10	3.605	0.43713	0.19739	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98177	0.60406	0.47675	1.7175	1.3906	0.2831	0.24198	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.983	0.68879	0.33595	1.5862
50029	MCF7	10071	Palbociclib	156.25	10	1.1512	0.44543	0.19808	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96423	0.69198	0.46077	5	0.88526	0.37342	0.23289	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95103	0.67965	0.36663	5
50029	MCF7	10071	Palbociclib	312.5	10	0.81809	0.39157	0.29654	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96306	0.29228	0.40292	1.5925	0.54294	0.33612	0.30762	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98279	0.32867	0.35986	2.5341
50029	MCF7	10071	Palbociclib	625	10	0.88842	0.3508	0.29851	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97979	0.33467	0.35355	1.2577	0.82302	0.29963	0.28821	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98135	0.44312	0.32438	1.6899
50029	MCF7	10071	Palbociclib	1250	10	0.6482	0.37929	0.29087	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99032	0.32255	0.39939	2.2973	0.64131	0.36411	0.28266	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99089	0.36344	0.39501	2.7483
50029	MCF7	10071	Palbociclib	2500	10	1.7746	0.45653	0.31437	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97219	0.17989	0.42834	0.8487	1.2586	0.42971	0.31699	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97659	0.21676	0.404	0.93819
50029	MCF7	10071	Palbociclib	5000	10	Inf	0.56979	0.26705	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97768	0.11903	0.54949	0.80295	1.6327	0.45832	0.33039	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97431	0.13438	0.43166	0.79689
50029	MCF7	10146	GSK2126458	156.25	11	0.099611	0.28485	0.43915	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96596	0.036841	0.30283	0.93553	0.058734	0.093565	0.54121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97021	0.042541	0.11726	0.82857
50029	MCF7	10146	GSK2126458	312.5	11	0.088769	0.23296	0.48003	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96739	0.038034	0.22582	0.70892	0.054343	0.047872	0.57479	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98103	0.051259	0.016473	0.57334
50029	MCF7	10146	GSK2126458	625	11	0.070129	0.21581	0.51516	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97893	0.036381	0.1825	0.69199	0.055111	0.078692	0.57917	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98403	0.051349	0.021583	0.62408
50029	MCF7	10146	GSK2126458	1250	11	0.071995	0.21228	0.50195	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98986	0.031012	0.21647	0.67358	0.070069	0.088562	0.54205	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98926	0.054443	0.065367	0.55526
50029	MCF7	10146	GSK2126458	2500	11	0.15093	0.24539	0.45509	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99193	0.049988	0.22823	0.55167	0.10011	0.087098	0.51871	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98897	0.089097	0.027587	0.48692
50029	MCF7	10146	GSK2126458	5000	11	1.3852	0.34859	0.34374	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98988	1.0526	0.042321	0.32211	0.33081	0.070724	0.44909	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9872	4.5346	-0.63519	0.3132
50029	MCF7	10099	Nilotinib	156.25	11	Inf	1.05	-0.040816	flat fit: x = Einf	-3.7596	Inf	1.05	0	Inf	1.05	-0.029445	flat fit: x = Einf	-0.44994	Inf	1.05	0
50029	MCF7	10099	Nilotinib	312.5	11	Inf	1.05	-0.040603	flat fit: x = Einf	-3.5614	Inf	1.05	0	Inf	1.05	-0.031444	flat fit: x = Einf	-0.93803	Inf	1.05	0
50029	MCF7	10099	Nilotinib	625	11	Inf	0.69281	0.021422	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.57158	4.3252	0.82602	5	Inf	0.7668	0.023241	flat fit: x = Einf	0.1977	Inf	0.7668	0
50029	MCF7	10099	Nilotinib	1250	11	Inf	0.499	0.047132	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94892	5.1831	0.53699	5	Inf	0.53358	0.041693	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93173	5.2602	0.58114	5
50029	MCF7	10099	Nilotinib	2500	11	7.6166	0.40128	0.063959	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97372	5.5603	0.39633	5	7.1168	0.34157	0.069111	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97575	5.6539	0.34177	5
50029	MCF7	10099	Nilotinib	5000	11	7.8049	0.42668	0.070913	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98682	5.1893	0.43504	5	6.2487	0.21811	0.087079	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98438	5.5129	0.23274	4.9998
50029	MCF7	10102	Taxol	156.25	11	0.0095981	0.30127	0.41319	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97086	0.004146	0.33714	1.3363	0.0077885	0.12529	0.47131	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94952	0.005813	0.20065	1.7535
50029	MCF7	10102	Taxol	312.5	11	0.0059119	0.24923	0.46158	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97546	0.0029121	0.30147	1.3044	0.0064475	0.072846	0.51444	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9781	0.0047581	0.1541	1.2126
50029	MCF7	10102	Taxol	625	11	0.0034316	0.26665	0.51064	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98469	0.0019729	0.27692	1.458	0.0040136	0.17513	0.54351	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98372	0.0028789	0.18384	1.3794
50029	MCF7	10102	Taxol	1250	11	0.0040818	0.25878	0.47572	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98641	0.0027739	0.28633	2.201	0.004978	0.1764	0.50375	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98117	0.0036462	0.20362	1.6797
50029	MCF7	10102	Taxol	2500	11	0.0081685	0.28362	0.40118	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98713	0.004782	0.32422	1.9524	0.0081919	0.15838	0.44825	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98502	0.0058463	0.21533	1.6697
50029	MCF7	10102	Taxol	5000	11	0.033913	0.43126	0.27152	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9745	0.0088624	0.47513	2.2363	0.019811	0.2177	0.34974	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96383	0.012474	0.26491	1.6313
50029	MCF7	10071	Palbociclib	156.25	11	0.40367	0.31598	0.29808	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89099	0.16817	0.48299	3.861	0.27017	0.13897	0.34316	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82347	0.19184	0.40281	4.7839
50029	MCF7	10071	Palbociclib	312.5	11	0.43039	0.3845	0.30717	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98854	0.16107	0.4359	2.09	0.3164	0.31615	0.33071	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98133	0.16128	0.39405	2.3025
50029	MCF7	10071	Palbociclib	625	11	0.40307	0.35911	0.33858	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97175	0.15235	0.40874	1.7483	0.33766	0.32986	0.32932	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97209	0.17209	0.41083	2.5579
50029	MCF7	10071	Palbociclib	1250	11	0.4556	0.38283	0.31753	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98741	0.15799	0.40989	1.618	0.48827	0.37112	0.30585	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98415	0.18343	0.41015	1.7533
50029	MCF7	10071	Palbociclib	2500	11	0.70692	0.46284	0.29908	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98692	0.11276	0.47752	1.6899	0.52533	0.42734	0.30804	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98727	0.12957	0.44615	1.592
50029	MCF7	10071	Palbociclib	5000	11	Inf	0.57949	0.2565	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98899	0.090378	0.57976	1.5694	0.56732	0.47318	0.32457	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99143	0.089542	0.47101	1.5424
50058	MDA-MB-231	10236	17-AAG	156.25	10	1.5073	0.28706	0.14837	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9817	1.0355	0.31641	2.6686	1.1513	-0.067894	0.22897	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99049	1.228	-0.065462	1.9084
50058	MDA-MB-231	10236	17-AAG	312.5	10	1.1653	0.24558	0.16365	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9856	1.0134	0.25133	5	1.0984	0.029885	0.21074	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9917	1.0796	0.041426	5
50058	MDA-MB-231	10236	17-AAG	625	10	1.1087	0.22947	0.16779	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98424	0.96087	0.25549	5	1.1256	0.035412	0.20334	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98754	1.0732	0.06805	3.0699
50058	MDA-MB-231	10236	17-AAG	1250	10	1.5521	0.24015	0.14588	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98419	1.2491	0.253	3.2466	1.6131	0.088236	0.16753	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98827	1.5016	0.090107	2.7743
50058	MDA-MB-231	10236	17-AAG	2500	10	1.9995	0.26008	0.15734	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99513	1.4303	0.24836	2.0497	1.9158	0.11082	0.17612	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99726	1.7466	0.082819	1.9586
50058	MDA-MB-231	10236	17-AAG	5000	10	3.8096	0.39774	0.11041	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99584	2.1412	0.38567	2.561	2.3948	0.082885	0.16253	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99674	2.2749	0.061302	2.5464
50058	MDA-MB-231	10097	Erlotinib	156.25	10	Inf	1.0437	-0.044602	flat fit: x = Einf	-15.7065	Inf	1.0437	0	Inf	1.0475	-0.044568	flat fit: x = Einf	-13.1977	Inf	1.0475	0
50058	MDA-MB-231	10097	Erlotinib	312.5	10	Inf	0.87109	-0.042873	flat fit: x = Einf	0.28024	Inf	0.87109	0	Inf	0.86768	-0.042737	flat fit: x = Einf	0.30752	Inf	0.86768	0
50058	MDA-MB-231	10097	Erlotinib	625	10	Inf	0.72859	-0.0143	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86289	10.7336	0.71642	5	Inf	0.73545	-0.013613	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86313	10.833	0.72303	4.9995
50058	MDA-MB-231	10097	Erlotinib	1250	10	Inf	0.71262	-0.025636	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83728	15.7625	0.6252	4.9986	Inf	0.72997	-0.025132	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82609	16.616	0.61983	4.829
50058	MDA-MB-231	10097	Erlotinib	2500	10	Inf	0.69467	0.0029867	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95717	12.0104	0.67081	4.9998	Inf	0.7059	0.0040591	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96444	12.2767	0.68015	4.9908
50058	MDA-MB-231	10097	Erlotinib	5000	10	Inf	0.85104	9.59E-05	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93838	22.4066	0.64791	2.7989	57.3808	0.7963	0.00041898	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9417	24.1881	0.45327	2.7437
50058	MDA-MB-231	10051	Lapatinib	156.25	10	11.1771	0.63516	-0.02255	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86805	11.1749	0.00048684	5	10.0863	0.51522	-0.014614	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9205	12.3724	-0.88863	5
50058	MDA-MB-231	10051	Lapatinib	312.5	10	11.523	0.66893	-0.024785	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84382	11.4892	0.0073031	5	11.0126	0.65087	-0.02359	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.85776	13.0514	-0.66898	5
50058	MDA-MB-231	10051	Lapatinib	625	10	10.8333	0.59796	-0.019343	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89143	10.8148	0.0042644	5	10.5459	0.58878	-0.017523	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89954	12.6515	-0.74239	5
50058	MDA-MB-231	10051	Lapatinib	1250	10	13.5226	0.7914	-0.027148	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69953	12.4514	0.16906	5	13.5054	0.79772	-0.027021	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.68567	12.6929	0.13336	4.9999
50058	MDA-MB-231	10051	Lapatinib	2500	10	Inf	0.74789	0.0059619	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92871	9.6564	0.525	3.5122	29.6148	0.75938	0.0069643	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9406	10.3631	0.48714	3.486
50058	MDA-MB-231	10051	Lapatinib	5000	10	Inf	0.87583	0.0054187	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91988	3.8171	0.87481	4.9921	Inf	0.83072	0.0076142	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92352	3.8345	0.82932	4.9928
50058	MDA-MB-231	10146	GSK2126458	156.25	10	0.062428	0.29098	0.42165	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96787	0.02887	0.35636	1.6173	0.028726	-0.023231	0.61004	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96011	0.025472	0.10161	1.8894
50058	MDA-MB-231	10146	GSK2126458	312.5	10	0.050084	0.27718	0.46031	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98213	0.027789	0.30391	1.589	0.024891	-0.02376	0.65612	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97989	0.023911	0.034169	1.7633
50058	MDA-MB-231	10146	GSK2126458	625	10	0.063594	0.23839	0.49729	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98516	0.025733	0.25852	0.80442	0.024169	-0.058723	0.67976	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9729	0.025939	-0.024946	0.68869
50058	MDA-MB-231	10146	GSK2126458	1250	10	0.070839	0.23839	0.49111	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9953	0.026973	0.25629	0.74427	0.024603	-0.079984	0.68137	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98983	0.028227	-0.047823	0.66468
50058	MDA-MB-231	10146	GSK2126458	2500	10	0.12343	0.26314	0.46915	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98831	0.031782	0.25038	0.51201	0.022035	-0.097686	0.68682	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98119	0.037231	-0.13469	0.45478
50058	MDA-MB-231	10146	GSK2126458	5000	10	1.6625	0.37249	0.33805	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9901	0.60359	0.14149	0.32831	0.071646	-0.26971	0.62737	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98398	1.102	-0.80883	0.35208
50058	MDA-MB-231	10099	Nilotinib	156.25	10	Inf	1.05	0.021599	flat fit: x = Einf	-1.10E-07	Inf	1.05	0	Inf	1.05	0.070252	flat fit: x = Einf	-1.51E-08	Inf	1.05	0
50058	MDA-MB-231	10099	Nilotinib	312.5	10	Inf	0.98499	0.0066929	flat fit: x = Einf	0.065383	Inf	0.98499	0	Inf	1.05	0.025073	flat fit: x = Einf	0.060289	Inf	1.05	0
50058	MDA-MB-231	10099	Nilotinib	625	10	Inf	0.55489	0.022572	flat fit: x = Einf	0.39369	Inf	0.55489	0	Inf	0.47789	0.035625	flat fit: x = Einf	0.35233	Inf	0.47789	0
50058	MDA-MB-231	10099	Nilotinib	1250	10	Inf	0.51256	0.033836	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96631	6.2866	0.50171	5	8.5506	0.4209	0.042595	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96743	6.2282	0.39748	5
50058	MDA-MB-231	10099	Nilotinib	2500	10	7.6005	0.42003	0.068481	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9847	5.1884	0.42588	5	5.8423	0.18663	0.095012	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9866	5.2632	0.2033	5
50058	MDA-MB-231	10099	Nilotinib	5000	10	8.5375	0.4489	0.083949	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98524	5.3228	0.4529	5	5.6293	-0.10043	0.14083	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98523	5.8302	-0.095779	4.9975
50058	MDA-MB-231	10102	Taxol	156.25	10	0.0053233	0.33944	0.42067	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97497	0.0025502	0.37049	1.8355	0.0040746	0.074973	0.56511	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97441	0.003456	0.11008	1.5101
50058	MDA-MB-231	10102	Taxol	312.5	10	0.0033892	0.31208	0.4698	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97419	0.0018547	0.3405	1.8951	0.0023727	0.051009	0.64143	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97067	0.0020933	0.086446	1.5152
50058	MDA-MB-231	10102	Taxol	625	10	0.0054539	0.289	0.47344	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99532	0.0025816	0.30369	1.25	0.0038667	0.043031	0.6072	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98392	0.0034553	0.05596	1.0553
50058	MDA-MB-231	10102	Taxol	1250	10	0.004859	0.2786	0.44298	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9905	0.0032842	0.31345	2.5168	0.0041392	0.0024522	0.5823	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98677	0.0039146	0.063846	2.4491
50058	MDA-MB-231	10102	Taxol	2500	10	0.0074399	0.29674	0.41801	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99372	0.0043001	0.31897	1.8531	0.004732	-0.031167	0.6026	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99529	0.0046996	0.0057686	1.6908
50058	MDA-MB-231	10102	Taxol	5000	10	0.018803	0.44569	0.26379	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97077	0.0088306	0.48855	4.9966	0.010566	-0.12387	0.52984	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97137	0.011553	-0.083513	1.7291
