CellLine	HMSLid_CellLine	DrugName	HMSLid_Drug	GR50	GRmax	GRinf	Hill_GR	GR_AOC	GEC50	GR_r2	CtrlNDiv	BiolReplicate
SUM159PT	51083-1	Gemcitabine	10252-101-1	0.032938	0.032721	0.067045	2.1177	0.73118	0.030773	0.99487	4.5785	7920.075
SUM159PT	51083-1	Glycyl-H-1152	10253-102-1	1.8766	0.37027	0.42713	5	0.12928	1.2767	0.96604	3.3183	10520.138
SUM159PT	51083-1	Glycyl-H-1152	10253-102-1	Inf	0.66125	0.66914	2.5283	0.064865	1.8716	0.97986	4.0042	11057.150
SUM159PT	51083-1	ICRF-193	10259-101-1	0.37105	0.28824	0.27915	1.4047	0.32157	0.20739	0.95303	3.6491	10520.139
SUM159PT	51083-1	ICRF-193	10259-101-1	1.5559	0.39473	0.38524	1.1222	0.21443	0.41918	0.99483	4.1698	11057.151
SUM159PT	51083-1	IKK16	10228-102-2	2.4051	-0.71372	-0.71422	4.8747	0.43265	2.8853	0.99699	3.6151	10520.100
SUM159PT	51083-1	IKK16	10228-102-2	1.4061	-0.76109	-0.77314	2.3179	0.48232	2.1044	0.99956	3.5995	7531.093
SUM159PT	51083-1	Ibandronate	10258-110-1	98.7693	0.24362	0.26803	1.3241	0.1795	55.2994	0.98594	4.1426	11057.143
SUM159PT	51083-1	Imatinib	10023-103-3	16.4858	-0.77876	-0.71458	5	0.43576	19.6879	0.99673	3.314	7531.091
SUM159PT	51083-1	Ispinesib	10260-999-1	0.14051	-0.76046	-1	0.50211	0.55632	1.253	0.94449	3.6061	7531.067
SUM159PT	51083-1	Ixabepilone	10261-101-1	0.017702	-0.76771	-1	0.36627	0.76223	0.35537	0.91395	3.5302	7531.095
SUM159PT	51083-1	JNK-IN-5A	10208-101-2	14.1584	-0.12087	-1	0.44119	0.21192	170.7905	0.80046	3.7784	11057.144
SUM159PT	51083-1	L-779450	10262-101-1	18.6073	0.21332	-1	1.1155	0.1476	49.8187	0.83044	3.7823	10520.137
SUM159PT	51083-1	L-779450	10262-101-1	29.3597	0.40989	-0.82495	1.8716	0.036844	49.4179	0.98235	4.1019	11057.149
SUM159PT	51083-1	LBH589	10263-101-1	0.24013	-0.73516	-0.75287	1.7208	0.61224	0.40952	0.99654	3.8498	11057.154
SUM159PT	51083-1	Lapatinib	10051-999-3	Inf	0.97826	0.97826	0	-0.0040237	Inf	0.016873	3.4793	7531.098
SUM159PT	51083-1	Lestaurtinib	10230-101-2	0.60192	-0.75912	-1	0.53796	0.51725	4.6392	0.98046	3.1766	10520.142
SUM159PT	51083-1	Lestaurtinib	10230-101-2	0.93514	-0.73516	-1	0.6881	0.36936	4.616	0.9808	3.8498	11057.154
SUM159PT	51083-1	MG-132	10107-101-2	0.057305	-0.73729	-0.50107	2.6315	0.77263	0.074604	0.96692	3.8266	11057.145
SUM159PT	51083-1	MG-132	10107-999-5	0.072465	-1	-0.74746	5	0.95106	0.087004	0.89515	0.4285	14176.189
SUM159PT	51083-1	MG-132	10107-999-5	0.066743	-0.91662	-0.47659	5	0.8754	0.076305	0.66789	2.3947	14287.189
SUM159PT	51083-1	MG-132	10107-999-5	0.043927	-0.89731	-0.87831	2.5014	1.0556	0.065885	0.9734	2.7202	14625.189
SUM159PT	51083-1	MLN4924	10265-101-1	0.79624	-0.047095	-0.048134	1.1374	0.33893	0.86326	0.9955	3.6895	10520.135
SUM159PT	51083-1	MLN4924	10265-101-1	1.2899	0.156	0.13581	1.099	0.28596	0.96672	0.99734	3.934	11057.135
SUM159PT	51083-1	Mebendazole	10511-999-1	0.25791	-0.1743	-0.18207	1.2558	0.5096	0.33026	0.99211	3.2757	13004.174
SUM159PT	51083-1	Mebendazole	10511-999-1	0.26419	0.072586	0.19578	2.1487	0.39012	0.20965	0.93414	3.1161	13054.174
SUM159PT	51083-1	Methotrexate	10264-101-1	Inf	0.96573	0.96573	0	0.021917	Inf	0.44448	3.5188	7531.085
SUM159PT	51083-1	Methylglyoxal	10512-999-1	220.4761	-0.87667	-0.74034	2.9008	0.80047	301.5648	0.87875	2.8248	13054.184
SUM159PT	51083-1	NSC 663284	10266-101-1	1.4865	-0.70509	-0.55647	5	0.52135	1.7264	0.96921	3.7031	10520.140
SUM159PT	51083-1	NSC 663284	10266-101-1	2.5947	-0.73477	-0.51532	2.4037	0.44152	3.484	0.97453	3.8541	11057.152
SUM159PT	51083-1	NU6102	10267-101-1	17.109	-0.15454	-0.37814	1.6205	0.14812	24.2192	0.99192	3.9818	11057.147
SUM159PT	51083-1	Nelfinavir	10513-999-1	9.9691	-0.70311	-1	2.3541	0.18571	15.8976	0.98624	3.2757	13004.174
SUM159PT	51083-1	Nelfinavir	10513-999-1	Inf	0.96128	0.96128	0	0.025144	Inf	0.14498	3.1161	13054.174
SUM159PT	51083-1	Nilotinib	10099-101-2	Inf	1.0062	1.0062	0	-0.014316	Inf	-0.1841	3.8266	11057.145
SUM159PT	51083-1	Nutlin 3a	10268-101-1	28.5148	0.4313	0.42998	4.8127	0.034107	18.9528	0.98602	3.3129	7531.066
SUM159PT	51083-1	Olomoucine II	10344-101-1	7.2888	0.053199	0.043796	2.0939	0.23656	6.9766	0.99486	3.9818	11057.147
SUM159PT	51083-1	Oxaliplatin	10269-101-1	3.8711	-0.47011	-0.53795	0.78944	0.50137	9.7644	0.99831	2.8897	7918.011
SUM159PT	51083-1	Oxaliplatin	10269-101-1	3.1224	-0.45919	-0.52308	0.73486	0.50666	8.2722	0.99498	3.6508	7919.011
SUM159PT	51083-1	Oxaliplatin	10269-101-1	9.3968	-0.20218	-0.34646	0.73141	0.37896	19.3008	0.98276	4.5785	7920.075
SUM159PT	51083-1	Oxaliplatin	10269-101-1	3.9497	-0.5941	-0.63892	0.80048	0.49508	11.0459	0.9919	2.4889	9844.021
SUM159PT	51083-1	Oxamflatin	10270-101-1	0.8425	-0.72323	-1	0.6489	0.45771	4.5798	0.99879	3.9818	11057.147
SUM159PT	51083-1	PD 98059	10271-101-2	Inf	0.70367	0.5045	0.81531	0.035612	60.941	0.89087	4.0331	10520.136
SUM159PT	51083-1	PD 98059	10271-101-2	172.2541	0.78565	-0.99878	0.84223	0.030465	634.2316	0.86398	3.8541	11057.152
SUM159PT	51083-1	PD173074	10026-101-3	10.639	-0.71372	-0.77463	2.3277	0.19192	15.9038	0.99631	3.6151	10520.100
SUM159PT	51083-1	PD173074	10026-101-3	7.493	-0.76109	-1	2.0541	0.19325	12.7919	0.99481	3.5995	7531.093
SUM159PT	51083-1	PD184352	10048-101-7	20.1375	0.41886	-0.54124	0.18784	0.23965	999.9997	0.93525	4.1614	11057.155
SUM159PT	51083-1	PP242	10345-111-3	0.012019	-0.053653	-0.072383	0.4628	0.65559	0.016097	0.99503	3.0887	15402.211
SUM159PT	51083-1	PS-1145	10514-102-1	Inf	1.05	1.05	0	-0.037006	Inf	-7.5867	3.4461	7531.065
SUM159PT	51083-1	Pemetrexed	10272-999-1	Inf	0.95178	0.95178	0	0.048375	Inf	0.32943	3.5302	7531.095
SUM159PT	51083-1	Purvalanol A	10273-101-1	Inf	0.86193	0.86187	5	0.013682	34.5231	0.84571	3.6061	7531.067
SUM159PT	51083-1	QNZ	10515-101-1	Inf	0.77061	0.19977	0.34255	0.044624	999.0173	0.66647	3.5504	7531.096
SUM159PT	51083-1	Rapamycin	10052-101-3	4.6818	-0.23456	-0.17446	0.39829	0.34698	9.9262	0.6243	4.3418	7920.068
SUM159PT	51083-1	Rapamycin	10052-101-3	0.13193	-0.79617	-1	0.22513	0.6042	17.3643	0.6577	1.8008	9042.068
SUM159PT	51083-1	Ribavirin	10516-999-1	51.6687	0.46275	-0.69502	0.29409	0.15688	999.8203	0.87819	3.0887	15402.211
SUM159PT	51083-1	Ro 32-0432	10517-102-1	Inf	1.05	1.05	0	-0.023629	Inf	-0.32744	3.1766	10520.142
SUM159PT	51083-1	SB-3CT	10274-101-1	22.6959	-0.4344	-0.99999	1.3664	0.14335	50.7131	0.99477	3.7784	11057.144
SUM159PT	51083-1	Selumetinib	10056-101-2	54.2552	0.47874	0.088488	0.18617	0.25838	19.0587	0.96463	4.1614	11057.155
SUM159PT	51083-1	Sigma A6730	10035-109-2	11.0912	-0.71153	-0.95382	1.6846	0.20151	20.9001	0.99518	3.6374	10520.141
SUM159PT	51083-1	Sigma A6730	10035-109-2	11.0445	-0.73428	-1	1.6297	0.20525	21.6729	0.99751	3.8594	11057.158
SUM159PT	51083-1	Sorafenib	10008-104-3	36.4906	-0.7688	-1	1.3712	0.22146	81.3091	0.99636	3.5188	7531.085
SUM159PT	51083-1	Sulindac sulfide	10518-101-1	Inf	0.97665	0.97665	0	-0.0015469	Inf	0.059723	4.0331	10520.136
SUM159PT	51083-1	Sunitinib	10175-106-3	2.4218	-0.76046	-0.8093	1.2547	0.5048	5.216	0.99685	3.6061	7531.067
SUM159PT	51083-1	TAPI-0	10519-101-1	Inf	0.86943	0.86943	0	0.039051	Inf	0.39824	3.5504	7531.096
SUM159PT	51083-1	TCS 2312	10276-101-1	0.48877	-0.3612	-0.33277	2.1599	0.42854	0.61898	0.9923	3.7031	10520.140
SUM159PT	51083-1	TCS 2312	10276-101-1	1.1531	0.0038743	0.025083	3.6451	0.24851	1.1369	0.99812	3.8541	11057.152
SUM159PT	51083-1	TCS PIM-1 1	10520-101-1	97.2213	0.48968	0.48562	4.0427	0.02928	40.4117	0.95677	3.6895	10520.135
SUM159PT	51083-1	TCS PIM-1 1	10520-101-1	Inf	0.66725	0.66702	4.9977	0.027037	30.9379	0.96628	3.934	11057.135
SUM159PT	51083-1	TPCA-1	10136-101-2	3.7656	0.19087	0.23223	1.0771	0.24047	2.1088	0.98645	3.6151	10520.100
SUM159PT	51083-1	TPCA-1	10136-101-2	5.2132	0.37195	0.35802	1.482	0.18332	2.2294	0.99367	3.5995	7531.093
SUM159PT	51083-1	Taxol	10102-101-3	0.004492	-0.19598	-0.15082	1.9936	0.78398	0.0051271	0.99812	3.1387	13004.002
SUM159PT	51083-1	Taxol	10102-101-3	0.0038925	-0.18503	-0.15861	1.5931	0.80007	0.0046274	0.99814	3.0574	13054.002
SUM159PT	51083-1	Taxol	10102-101-3	0.020709	-0.26685	-0.24059	2.2605	0.71522	0.024639	0.99117	2.8377	7918.002
SUM159PT	51083-1	Taxol	10102-101-3	0.010055	-0.63944	-0.38744	1.3823	0.80151	0.015228	0.96614	2.4608	9844.002
SUM159PT	51083-1	Temsirolimus	10277-101-1	3.5129	-0.74173	-1	0.5419	0.40636	26.6756	0.84126	3.7784	11057.144
SUM159PT	51083-1	Topotecan	10278-999-1	0.0405	-0.46391	0.089161	4.9965	0.59532	0.038939	0.60769	2.9756	7918.007
SUM159PT	51083-1	Topotecan	10278-999-1	4.9405	-0.12266	-1	0.42129	0.29895	67.0345	0.985	3.1744	7919.043
SUM159PT	51083-1	Tozasertib	10021-101-5	1.0595	-0.22394	-0.29881	0.52537	0.37089	2.5847	0.93466	3.3183	10520.138
SUM159PT	51083-1	Tozasertib	10021-101-5	2.6511	0.021307	-0.99864	0.39997	0.24439	41.2414	0.97567	4.0042	11057.150
SUM159PT	51083-1	Trametinib	10142-999-2	0.49909	0.23532	0.31723	0.37699	0.31506	0.034579	0.81662	2.9753	7918.012
SUM159PT	51083-1	Trametinib	10142-999-2	0.015795	0.34312	0.42695	1.1708	0.36603	0.0030551	0.92856	2.9113	7918.036
SUM159PT	51083-1	Trametinib	10142-999-2	0.38794	0.464	0.48283	0.8106	0.32071	0.0060581	0.99095	3.6233	7919.036
SUM159PT	51083-1	Trametinib	10142-999-2	Inf	0.4715	0.5077	0.65836	0.25182	0.020336	0.98226	4.1624	7920.050
SUM159PT	51083-1	Trametinib	10142-999-2	Inf	0.51734	0.49027	0.29893	0.3056	0.0048929	0.87551	3.1161	9042.050
SUM159PT	51083-1	Trametinib	10142-999-2	0.0086686	0.20496	0.28485	1.2949	0.44961	0.0045199	0.98658	2.2776	9844.012
SUM159PT	51083-1	Trichostatin A	10279-101-1	9.7189	-0.77584	-0.71011	1.1689	0.70815	20.7014	0.99529	3.4461	7531.065
SUM159PT	51083-1	Triciribine	10280-101-1	16.198	0.3865	-1	0.30924	0.17282	565.387	0.98053	3.2488	7531.074
SUM159PT	51083-1	Valproic acid	10346-110-1	761.5482	-0.57096	-0.19649	1.2168	0.20711	1000	0.81552	4.1426	11057.143
SUM159PT	51083-1	Vinorelbine	10281-101-1	0.00074477	-0.55233	-0.34564	1.3735	1.1044	0.0010919	0.96526	3.0213	7918.018
SUM159PT	51083-1	Vinorelbine	10281-101-1	0.010283	-0.38678	-0.16393	3.8975	0.75054	0.011059	0.97022	3.7203	7919.042
SUM159PT	51083-1	Vinorelbine	10281-101-1	0.019931	-0.28471	-0.048272	1.8288	0.6036	0.020961	0.96311	4.3723	7920.018
SUM159PT	51083-1	Vinorelbine	10281-101-1	0.013536	-0.37884	-0.28059	4.9965	0.82004	0.014798	0.9845	3.2484	9042.018
SUM159PT	51083-1	Vorinostat	10282-101-1	212.6098	-0.52295	-0.50931	1.1024	0.45306	402.0749	0.98953	3.4461	7531.065
SUM159PT	51083-1	XRP44X	10283-101-1	0.65397	-0.71037	-0.4568	1.6327	0.56704	0.97317	0.9512	3.6491	10520.139
SUM159PT	51083-1	XRP44X	10283-101-1	0.93403	0.15654	0.23435	3.5803	0.31029	0.78279	0.94771	4.1698	11057.151
SUM159PT	51083-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.20626	-0.99993	-0.99993	4.9998	0.8974	0.25694	0.9827	0.4285	14176.189
SUM159PT	51083-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.26273	-0.91662	-0.89935	3.246	0.80079	0.36075	0.99759	2.3947	14287.189
SUM159PT	51083-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.14414	-0.69494	-0.72254	2.6877	0.76557	0.20103	0.99555	2.7202	14625.189
SUM159PT	51083-1	ZM-447439	10096-101-2	2.5029	0.20327	0.41131	1.3463	0.22257	0.69273	0.85981	3.3183	10520.138
SUM159PT	51083-1	ZM-447439	10096-101-2	Inf	0.63151	0.62273	5	0.11379	0.4334	0.98747	4.0042	11057.150
SUM185PE	51084-1	(Z)-4-Hydroxytamoxifen	10275-101-1	7.7812	-0.99882	-0.99915	4.9921	0.39577	9.6955	0.99827	0.6622	7921.016
SUM185PE	51084-1	17-AAG	10236-101-1	0.023792	-0.99254	-0.77134	5	1.1072	0.028674	0.96193	0.7169	10146.037
SUM185PE	51084-1	17-AAG	10236-101-1	0.036919	-0.96626	-0.73989	2.4949	1.0123	0.053129	0.98408	0.7738	7921.040
SUM185PE	51084-1	5-DFUR	10237-101-1	273.6178	-0.7007	-0.8839	0.78552	0.2443	1000	0.81061	0.3088	12269.143
SUM185PE	51084-1	5-FU	10238-101-1	1092.8316	0.0086676	0.17922	5	0.15466	1000	0.94269	0.8018	7921.017
SUM185PE	51084-1	AG1024	10239-101-1	2.0755	-0.39827	-1	0.7054	0.31255	9.8517	0.96829	0.9011	7532.066
SUM185PE	51084-1	AG1478	10223-101-2	Inf	0.75745	0.75745	0	0.045226	Inf	0.55679	0.6622	7921.016
SUM185PE	51084-1	AS-252424	10240-101-1	3.5427	-0.70706	-0.70878	5	0.28236	4.2268	0.99257	0.6001	12269.165
SUM185PE	51084-1	Afatinib	10133-101-2	5.1526	-0.98606	-1	5	0.34692	6.4188	0.99603	0.6001	12269.165
SUM185PE	51084-1	BEZ235	10232-101-2	Inf	0.38522	0.38522	0	0.26646	Inf	0.32945	0.7969	12269.155
SUM185PE	51084-1	Baicalein	10343-101-1	Inf	0.65339	0.65339	0	0.52109	Inf	0.043435	1.1256	12269.072
SUM185PE	51084-1	Bortezomib	10241-101-4	0.0063362	-0.99669	-0.9967	3.7282	1.4136	0.0085026	0.9927	0.7106	15332.203
SUM185PE	51084-1	Bortezomib	10241-101-1	0.028939	-0.94138	-0.82337	1.0761	1.0608	0.071497	0.9695	0.7728	7532.074
SUM185PE	51084-1	Bosutinib	10189-101-2	Inf	0.42688	0.42688	0	0.16852	Inf	0.45281	0.4894	12269.145
SUM185PE	51084-1	CGC-11047	10243-999-1	451.0775	0.45871	0.23225	0.3336	0.17481	69.3742	0.78182	0.9296	10146.124
SUM185PE	51084-1	CPT-11	10246-101-1	14.1536	-0.79719	-1	1.6207	0.20996	27.8776	0.95884	1.0246	10146.121
SUM185PE	51084-1	Carboplatin	10242-101-1	121.0648	-0.91328	-1	1.5929	0.26563	241.2964	0.99454	1.0341	10146.120
SUM185PE	51084-1	Carboplatin	10242-101-1	126.9315	-0.96711	-1	1.6844	0.29574	243.6867	0.98901	0.6757	7921.011
SUM185PE	51084-1	Cetuximab	80027-1	Inf	1.05	1.05	0	-0.05	Inf	-Inf	0.9296	10146.124
SUM185PE	51084-1	Cetuximab	80027-1	Inf	1.0399	1.0399	0	-0.049368	Inf	-236.5755	0.6355	7921.042
SUM185PE	51084-1	Cisplatin	10245-101-1	Inf	1.05	1.05	0	-0.048993	Inf	-376.2593	0.8861	10146.049
SUM185PE	51084-1	Cisplatin	10245-101-1	15.352	-0.98798	-1	2.064	0.36793	26.1413	0.99547	0.8018	7921.017
SUM185PE	51084-1	Dichloroacetate	10506-110-1	Inf	0.8118	0.8118	0	0.090871	Inf	-0.14142	0.6663	13140.176
SUM185PE	51084-1	Disulfiram	10507-999-1	354.0604	0.55613	-0.15675	0.26264	0.13184	1000	0.5867	0.5769	13140.174
SUM185PE	51084-1	Docetaxel	10247-101-1	Inf	0.62891	0.5622	5	0.24454	0.017452	0.61383	0.9649	10146.002
SUM185PE	51084-1	Docetaxel	10247-101-1	0.015716	0.013828	-0.020536	5	0.52955	0.015843	0.97547	0.7161	7921.002
SUM185PE	51084-1	Doxorubicin	10248-101-1	0.29887	-0.95343	-0.62468	1.4828	0.61139	0.51632	0.95922	1.0246	10146.121
SUM185PE	51084-1	Epirubicin	10249-999-1	0.37333	-0.99851	-0.78677	2.123	0.77088	0.58272	0.98062	0.8018	7921.017
SUM185PE	51084-1	Erlotinib	10097-102-3	Inf	0.63266	0.63205	3.8299	0.017917	12.6435	0.92798	0.9414	7532.091
SUM185PE	51084-1	Etoposide	10250-101-1	4.5857	-0.20166	-0.42991	0.53566	0.36805	14.6041	0.98356	0.7728	7532.074
SUM185PE	51084-1	Everolimus	10235-101-2	4.1439	-0.69782	-0.73376	1.7375	0.4199	6.969	0.71673	0.4042	12269.164
SUM185PE	51084-1	FTase Inhibitor I	10508-101-1	Inf	0.094352	0.094352	0	0.395	Inf	0.04157	0.9999	12269.154
SUM185PE	51084-1	Fascaplysin	10251-112-1	0.051157	-0.99834	-1	1.3363	0.91995	0.1164	0.99406	0.777	7532.084
SUM185PE	51084-1	GSK1070916	10062-101-3	1.011	-0.99596	-1	1.4042	0.38386	2.2108	0.99348	0.7356	10146.001
SUM185PE	51084-1	GSK1838705	10255-101-1	5.3621	-0.99469	-1	3.4739	0.54572	7.3566	0.94524	0.8178	7532.071
SUM185PE	51084-1	GSK1838705	10255-101-1	28.9511	-0.98604	-1	2.962	0.27136	41.9515	0.84507	0.9414	7532.091
SUM185PE	51084-1	GSK1838705	10255-101-1	2.2938	-0.99724	-1	2.3895	0.58388	3.6327	0.9418	0.6992	7532.098
SUM185PE	51084-1	GSK461364	10013-101-3	1.7674	-0.96564	-1	1.0681	0.41533	4.9434	0.8876	0.7356	10146.001
SUM185PE	51084-1	GSK923295	10257-101-1	2.667	-0.88002	-1	0.98978	0.31374	8.0923	0.88958	0.7356	10146.001
SUM185PE	51084-1	Gefitinib	10098-101-2	9.5816	-0.39975	-0.40571	4.8572	0.078247	10.8283	0.99248	0.8861	10146.049
SUM185PE	51084-1	Gefitinib	10098-101-2	7.8235	-0.73038	-0.73363	4.9568	0.11635	9.387	0.99541	0.6622	7921.016
SUM185PE	51084-1	Geldanamycin	10108-101-2	0.017461	-0.85752	-0.80007	5	1.1932	0.021138	0.99774	0.8861	10146.049
SUM185PE	51084-1	Geldanamycin	10108-101-2	0.015497	-0.6986	-0.62804	2.5504	1.0663	0.02132	0.99713	0.7738	7921.040
SUM185PE	51084-1	Gemcitabine	10252-101-1	0.2068	0.19099	0.2819	0.80806	0.37422	0.07407	0.93305	1.0341	10146.120
SUM185PE	51084-1	Gemcitabine	10252-101-1	0.32773	0.15776	0.20942	0.66647	0.42943	0.14516	0.94539	0.6757	7921.011
SUM185PE	51084-1	Glycyl-H-1152	10253-102-1	Inf	0.18922	0.18922	0	0.66674	Inf	0.29141	0.6567	12269.160
SUM185PE	51084-1	ICRF-193	10259-101-1	Inf	1.05	1.05	0	0.10115	Inf	0.12151	0.5397	12269.157
SUM185PE	51084-1	Ibandronate	10258-110-1	160.4299	-0.86381	-0.86511	5	0.44059	196.1213	0.87509	0.3088	12269.143
SUM185PE	51084-1	Imatinib	10023-103-3	13.0021	-0.98808	-0.9968	2.5729	0.50054	19.911	0.9982	0.9414	7532.091
SUM185PE	51084-1	Ispinesib	10260-999-1	0.098399	-0.98932	-1	0.57189	0.64956	0.67187	0.94647	0.9744	7532.067
SUM185PE	51084-1	Ixabepilone	10261-101-1	0.0031534	-0.9979	-1	0.31216	0.95278	0.10647	0.83095	0.7413	7532.095
SUM185PE	51084-1	JNK-IN-5A	10208-101-2	Inf	-0.24207	-0.24207	0	0.26869	Inf	0.52174	1.0241	12269.144
SUM185PE	51084-1	LBH589	10263-101-1	0.07923	-0.93275	-0.91554	1.1756	0.76219	0.19201	0.9993	0.9999	12269.154
SUM185PE	51084-1	Lapatinib	10051-999-3	Inf	0.87465	0.87465	0	0.13048	Inf	0.37367	0.6992	7532.098
SUM185PE	51084-1	Lestaurtinib	10230-101-2	0.04492	-0.96588	-1	0.46578	0.76284	0.47511	0.79445	0.9999	12269.154
SUM185PE	51084-1	MG-132	10107-101-2	0.063313	-0.99244	-0.87816	3.0716	0.94365	0.088074	0.98797	0.4894	12269.145
SUM185PE	51084-1	MLN4924	10265-101-1	0.032192	-0.45599	-0.83654	0.26882	0.68311	1.248	0.77439	1.053	12269.135
SUM185PE	51084-1	Mebendazole	10511-999-1	0.40247	-0.080855	-0.037361	2.1152	0.47037	0.41642	0.95707	0.5769	13140.174
SUM185PE	51084-1	Methotrexate	10264-101-1	Inf	0.80473	0.80473	0	0.085468	Inf	0.15117	0.777	7532.084
SUM185PE	51084-1	Methylglyoxal	10512-999-1	665.7746	-0.6332	-0.14032	5	0.47586	699.5391	0.58061	0.8825	13619.184
SUM185PE	51084-1	NSC 663284	10266-101-1	0.28492	-0.99086	-1	1.0549	0.82152	0.80724	0.98288	0.8791	12269.152
SUM185PE	51084-1	NU6102	10267-101-1	Inf	-0.7298	-0.7298	0	0.53195	Inf	0.25307	0.8519	12269.147
SUM185PE	51084-1	Nelfinavir	10513-999-1	5.1415	-0.87964	-1	1.9423	0.29828	9.0519	0.9624	0.5769	13140.174
SUM185PE	51084-1	Nilotinib	10099-101-2	Inf	-0.20472	-0.20472	0	0.31869	Inf	0.1533	0.4894	12269.145
SUM185PE	51084-1	Nutlin 3a	10268-101-1	24.191	-0.26404	-1	1.5937	0.1621	48.1987	0.91844	0.9011	7532.066
SUM185PE	51084-1	Olomoucine II	10344-101-1	0.95156	-0.59546	-1	0.43973	0.49578	11.5738	0.61517	0.8519	12269.147
SUM185PE	51084-1	Oxaliplatin	10269-101-1	38.3025	-0.97025	-0.9779	2.4656	0.39889	59.4458	0.98892	1.0341	10146.120
SUM185PE	51084-1	Oxaliplatin	10269-101-1	33.1327	-0.98119	-0.98434	3.7441	0.41504	44.3069	0.99182	0.6757	7921.011
SUM185PE	51084-1	Oxamflatin	10270-101-1	0.31755	-0.98705	-1	0.79236	0.62829	1.2705	0.98944	0.8519	12269.147
SUM185PE	51084-1	PD 98059	10271-101-2	Inf	0.10189	0.10189	0	0.14022	Inf	0.28099	0.8791	12269.152
SUM185PE	51084-1	PD184352	10048-101-7	Inf	0.44239	0.44239	0	0.35705	Inf	0.20006	0.7969	12269.155
SUM185PE	51084-1	PP242	10345-111-3	1.1231	-0.18393	-0.18597	1.2957	0.33808	1.4335	0.9687	0.8413	15332.211
SUM185PE	51084-1	PS-1145	10514-102-1	6520.1575	0.57649	0.43935	0.67099	0.090516	281.131	0.78226	0.6453	7532.065
SUM185PE	51084-1	Pemetrexed	10272-999-1	Inf	1.05	1.05	0	-0.044487	Inf	-2.0993	0.7413	7532.095
SUM185PE	51084-1	Purvalanol A	10273-101-1	17.7006	-0.058825	-0.090051	1.6188	0.20698	19.6073	0.97952	0.9744	7532.067
SUM185PE	51084-1	Rapamycin	10052-101-3	0.06179	-0.8248	-1	0.28529	0.56829	2.9062	0.75426	0.8631	7532.069
SUM185PE	51084-1	Ribavirin	10516-999-1	Inf	1.05	1.05	0	0.025885	Inf	-2.7661e-08	0.8413	15332.211
SUM185PE	51084-1	SB-3CT	10274-101-1	14.8221	0.1579	-1	0.41222	0.23998	212.9903	0.57527	1.0241	12269.144
SUM185PE	51084-1	Selumetinib	10056-101-2	Inf	1.0402	1.0402	0	-0.049388	Inf	-252.506	0.7969	12269.155
SUM185PE	51084-1	Sigma A6730	10035-109-2	0.53724	-0.99815	-1	1.0162	0.56973	1.5837	0.97732	0.6001	12269.165
SUM185PE	51084-1	Sorafenib	10008-104-3	1.8129	-0.809	-0.47649	0.74244	0.62193	4.4661	0.77544	0.777	7532.084
SUM185PE	51084-1	Sunitinib	10175-106-3	0.94581	-0.9914	-1	0.9311	0.70098	3.0777	0.97501	0.9744	7532.067
SUM185PE	51084-1	TCS 2312	10276-101-1	0.1291	-0.77742	-0.72922	0.97073	0.58554	0.32611	0.98253	0.8791	12269.152
SUM185PE	51084-1	TCS PIM-1 1	10520-101-1	18.9914	-0.26666	-1	0.81539	0.24696	73.0639	0.92304	1.053	12269.135
SUM185PE	51084-1	Taxol	10102-101-3	Inf	0.31844	0.31844	0	0.34328	Inf	0.49073	0.9649	10146.002
SUM185PE	51084-1	Taxol	10102-101-3	0.021214	-0.17685	-0.11603	2.041	0.63753	0.023498	0.99368	0.7161	7921.002
SUM185PE	51084-1	Temsirolimus	10277-101-1	Inf	-0.97062	-0.97062	0	0.90644	Inf	0.5515	1.0241	12269.144
SUM185PE	51084-1	Topotecan	10278-999-1	0.056589	-0.51163	-0.61103	0.59936	0.78999	0.21442	0.86216	1.0246	10146.121
SUM185PE	51084-1	Tozasertib	10021-101-5	Inf	-0.98274	-0.98274	0	0.73289	Inf	0.42186	0.6567	12269.160
SUM185PE	51084-1	Trametinib	10142-999-2	12.0907	0.4059	0.37506	0.47815	0.16136	0.66507	0.84831	0.6985	7921.036
SUM185PE	51084-1	Trastuzumab	80025-1	Inf	0.87092	0.87092	0	-0.038809	Inf	0.29803	0.9296	10146.124
SUM185PE	51084-1	Trichostatin A	10279-101-1	15.7738	-0.99782	-1	1.8089	0.81254	28.9535	0.99943	0.6453	7532.065
SUM185PE	51084-1	Triciribine	10280-101-1	0.12234	-0.43829	-0.49307	0.59921	0.52435	0.3845	0.97795	0.7728	7532.074
SUM185PE	51084-1	Valproic acid	10346-110-1	831.7864	-0.97277	-0.75577	5	0.32195	1000	0.95287	0.3088	12269.143
SUM185PE	51084-1	Vinorelbine	10281-101-1	0.0092606	-0.98549	-0.49744	3.4382	0.93963	0.011321	0.89302	0.6355	7921.042
SUM185PE	51084-1	Vorinostat	10282-101-1	38.2949	-0.99626	-1	0.96469	0.79925	119.599	0.99661	0.6453	7532.065
SUM185PE	51084-1	XRP44X	10283-101-1	0.018701	0.14183	0.25205	4.9999	0.49149	0.016253	0.64644	0.5397	12269.157
SUM185PE	51084-1	ZM-447439	10096-101-2	29.6899	-0.35939	-1	1.4915	0.18977	62.0154	0.90499	0.6567	12269.160
